,idnr,country,repbas,closdate,closdate_year,accpra,months,unit,currency,exchrate,exchrate2,fias,ifas,tfas,ofas,cuas,stok,debt,ocas,cash,toas,shfd,capi,osfd,ncli,ltdb,oncl,prov,culi,loan,cred,ocli,tshf,wkca,ncas,enva,empl,opre,turn,cost,gros,oope,oppl,fire,fiex,fipl,plbt,taxa,plat,exre,exex,extr,pl,expt,mate,staf,depr,inte,rd,cf,av,ebit,ebta,rshf,rcem,rtas,cfop,prma,grma,etma,ebma,nat,ic,stot,coll,crpe,exop,curr,liqr,shlq,solr,gear,ppe,tpe,sct,ace,sfpe,wcpe,tape,compcat,idnr,accnr,ofnbr,name,name_nat,address,address_nat,zipcode,city,city_nat,region,region_nat,country,cntrycde,phone,fax,email,lstatus,statusdate,statusdate_year,type,dateinc,dateinc_year,quoted,repbas_header,consol,typacc,lastyear,numyears,updnum,ipsource,indepind,compcat,trdesen,tradedes,pgid,pgname,pgdesc,pgsize,statusdate_char,dateinc_char,name_short
30,DE5110188872,GERMANY,Unconsolidated data,2014-12-31,2014.0,Local GAAP,12.0,3.0,EUR,1.214100599,1.0,23247.0,1.0,23247.0,0.0,3704487.0,0.0,0.0,3704487.0,74802.0,3727734.0,59600.0,51129.0,8471.0,3668133.0,2765896.0,902237.0,902237.0,0.0,,,,3727734.0,,3704487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,1.6,,,,,,,,,VERY LARGE,DE5110188872,DE5110188872U,HRB 13594 (Essen),FRIESLANDCAMPINA CHEESE GMBH,FRIESLANDCAMPINA CHEESE GMBH,AM ALFREDUSBAD 2,AM ALFREDUSBAD 2,45133,ESSEN,ESSEN,Essen,Essen,GERMANY,DE,+49 201 87127 0,+49 201 87127 10,presse@frieslandcampina.com,Active,,,Limited liability company - GmbH,1995-11-10,1995.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:Gegenstand des Unternehmens ist der Handel mit Kse und hnlichen Produkten und die Vermittlung von Handelsgeschften mit Kse und hnlichen Produkten.Tatschlicher Gegenstand:Die FrieslandCampina Cheese GmbH hat als Gegenstand des Unternehmens den Handel mit Kse und hnlichen Produkten und ist innerhalb der Business Group Cheese  Butter & Milkpowder (CB&M) der niederlndischen FrieslandCampina-Gruppe fr die Bereiche Kse-Eigenmarken und die Marke Valess verantwortlich. Valess bietet herzhafte  vegetarische Produkte  die auf der Basis von Milch in Kombination mit Pflanzenfasern hergestellt werden. Die Gesellschaft ist organisatorisch in den Konzern der Royal FrieslandCampina N.V.  Amersfoort/Niederlande  eingebunden.   Die von der FrieslandCampina Cheese GmbH vertriebenen Produkte werden ausschlielich von der niederlndischen FrieslandCampina-Gruppe bezogen  die diese in den Niederlanden produziert. Diesbezglich hat die FrieslandCampina Cheese GmbH mit der FrieslandCampina Cheese & Butter B.V.  Amersfoort/Niederlande  einen Vertriebsvertrag mit Wirkung zum 1. Dezember 2015 geschlossen.   Die FrieslandCampina Cheese GmbH vertreibt die niederlndischen Produkte im eigenen Namen und auf eigene Rechnung im Wesentlichen auf dem deutschen Markt sowie teilweise in Europa und der Schweiz.   Die Produkte sind in Deutschland unter der Marke Valess sowie betreffend den Bereich Kse als Eigenmarken bei allen groen Retailern erhltlich.,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,10/11/1995,FRICAMP CHEESE GMBH
31,DE5110188872,GERMANY,Unconsolidated data,2007-12-31,2007.0,Local GAAP,12.0,3.0,EUR,1.472099304,1.0,111670.0,44992.0,66678.0,0.0,4066108.0,0.0,0.0,4066108.0,1891740.0,4177777.0,59600.0,51129.0,8471.0,64960.0,0.0,64960.0,64960.0,4053217.0,0.0,0.0,4053217.0,4177777.0,0.0,12891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.92,1.43,108.99,,,,,,,,VERY LARGE,DE5110188872,DE5110188872U,HRB 13594 (Essen),FRIESLANDCAMPINA CHEESE GMBH,FRIESLANDCAMPINA CHEESE GMBH,AM ALFREDUSBAD 2,AM ALFREDUSBAD 2,45133,ESSEN,ESSEN,Essen,Essen,GERMANY,DE,+49 201 87127 0,+49 201 87127 10,presse@frieslandcampina.com,Active,,,Limited liability company - GmbH,1995-11-10,1995.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:Gegenstand des Unternehmens ist der Handel mit Kse und hnlichen Produkten und die Vermittlung von Handelsgeschften mit Kse und hnlichen Produkten.Tatschlicher Gegenstand:Die FrieslandCampina Cheese GmbH hat als Gegenstand des Unternehmens den Handel mit Kse und hnlichen Produkten und ist innerhalb der Business Group Cheese  Butter & Milkpowder (CB&M) der niederlndischen FrieslandCampina-Gruppe fr die Bereiche Kse-Eigenmarken und die Marke Valess verantwortlich. Valess bietet herzhafte  vegetarische Produkte  die auf der Basis von Milch in Kombination mit Pflanzenfasern hergestellt werden. Die Gesellschaft ist organisatorisch in den Konzern der Royal FrieslandCampina N.V.  Amersfoort/Niederlande  eingebunden.   Die von der FrieslandCampina Cheese GmbH vertriebenen Produkte werden ausschlielich von der niederlndischen FrieslandCampina-Gruppe bezogen  die diese in den Niederlanden produziert. Diesbezglich hat die FrieslandCampina Cheese GmbH mit der FrieslandCampina Cheese & Butter B.V.  Amersfoort/Niederlande  einen Vertriebsvertrag mit Wirkung zum 1. Dezember 2015 geschlossen.   Die FrieslandCampina Cheese GmbH vertreibt die niederlndischen Produkte im eigenen Namen und auf eigene Rechnung im Wesentlichen auf dem deutschen Markt sowie teilweise in Europa und der Schweiz.   Die Produkte sind in Deutschland unter der Marke Valess sowie betreffend den Bereich Kse als Eigenmarken bei allen groen Retailern erhltlich.,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,10/11/1995,FRICAMP CHEESE GMBH
32,DE5110188872,GERMANY,Unconsolidated data,2009-12-31,2009.0,Local GAAP,12.0,3.0,EUR,1.440600395,1.0,63845.0,11251.0,52594.0,0.0,2894119.0,0.0,0.0,2894119.0,91824.0,2957963.0,59600.0,51129.0,8471.0,90950.0,0.0,90950.0,90950.0,2807413.0,0.0,0.0,2807413.0,2957963.0,0.0,86706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,1.03,0.66,2.02,152.6,,,,,,,,VERY LARGE,DE5110188872,DE5110188872U,HRB 13594 (Essen),FRIESLANDCAMPINA CHEESE GMBH,FRIESLANDCAMPINA CHEESE GMBH,AM ALFREDUSBAD 2,AM ALFREDUSBAD 2,45133,ESSEN,ESSEN,Essen,Essen,GERMANY,DE,+49 201 87127 0,+49 201 87127 10,presse@frieslandcampina.com,Active,,,Limited liability company - GmbH,1995-11-10,1995.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:Gegenstand des Unternehmens ist der Handel mit Kse und hnlichen Produkten und die Vermittlung von Handelsgeschften mit Kse und hnlichen Produkten.Tatschlicher Gegenstand:Die FrieslandCampina Cheese GmbH hat als Gegenstand des Unternehmens den Handel mit Kse und hnlichen Produkten und ist innerhalb der Business Group Cheese  Butter & Milkpowder (CB&M) der niederlndischen FrieslandCampina-Gruppe fr die Bereiche Kse-Eigenmarken und die Marke Valess verantwortlich. Valess bietet herzhafte  vegetarische Produkte  die auf der Basis von Milch in Kombination mit Pflanzenfasern hergestellt werden. Die Gesellschaft ist organisatorisch in den Konzern der Royal FrieslandCampina N.V.  Amersfoort/Niederlande  eingebunden.   Die von der FrieslandCampina Cheese GmbH vertriebenen Produkte werden ausschlielich von der niederlndischen FrieslandCampina-Gruppe bezogen  die diese in den Niederlanden produziert. Diesbezglich hat die FrieslandCampina Cheese GmbH mit der FrieslandCampina Cheese & Butter B.V.  Amersfoort/Niederlande  einen Vertriebsvertrag mit Wirkung zum 1. Dezember 2015 geschlossen.   Die FrieslandCampina Cheese GmbH vertreibt die niederlndischen Produkte im eigenen Namen und auf eigene Rechnung im Wesentlichen auf dem deutschen Markt sowie teilweise in Europa und der Schweiz.   Die Produkte sind in Deutschland unter der Marke Valess sowie betreffend den Bereich Kse als Eigenmarken bei allen groen Retailern erhltlich.,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,10/11/1995,FRICAMP CHEESE GMBH
33,DE5110188872,GERMANY,Unconsolidated data,2010-12-31,2010.0,Local GAAP,12.0,3.0,EUR,1.336898446,1.0,41867.0,4.0,41863.0,0.0,4375625.0,0.0,0.0,4375625.0,83503.0,4417492.0,59600.0,51129.0,8471.0,528470.0,0.0,528470.0,528470.0,3829421.0,0.0,0.0,3829421.0,4417492.0,0.0,546203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,1.14,0.11,1.35,886.69,,,,,,,,VERY LARGE,DE5110188872,DE5110188872U,HRB 13594 (Essen),FRIESLANDCAMPINA CHEESE GMBH,FRIESLANDCAMPINA CHEESE GMBH,AM ALFREDUSBAD 2,AM ALFREDUSBAD 2,45133,ESSEN,ESSEN,Essen,Essen,GERMANY,DE,+49 201 87127 0,+49 201 87127 10,presse@frieslandcampina.com,Active,,,Limited liability company - GmbH,1995-11-10,1995.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:Gegenstand des Unternehmens ist der Handel mit Kse und hnlichen Produkten und die Vermittlung von Handelsgeschften mit Kse und hnlichen Produkten.Tatschlicher Gegenstand:Die FrieslandCampina Cheese GmbH hat als Gegenstand des Unternehmens den Handel mit Kse und hnlichen Produkten und ist innerhalb der Business Group Cheese  Butter & Milkpowder (CB&M) der niederlndischen FrieslandCampina-Gruppe fr die Bereiche Kse-Eigenmarken und die Marke Valess verantwortlich. Valess bietet herzhafte  vegetarische Produkte  die auf der Basis von Milch in Kombination mit Pflanzenfasern hergestellt werden. Die Gesellschaft ist organisatorisch in den Konzern der Royal FrieslandCampina N.V.  Amersfoort/Niederlande  eingebunden.   Die von der FrieslandCampina Cheese GmbH vertriebenen Produkte werden ausschlielich von der niederlndischen FrieslandCampina-Gruppe bezogen  die diese in den Niederlanden produziert. Diesbezglich hat die FrieslandCampina Cheese GmbH mit der FrieslandCampina Cheese & Butter B.V.  Amersfoort/Niederlande  einen Vertriebsvertrag mit Wirkung zum 1. Dezember 2015 geschlossen.   Die FrieslandCampina Cheese GmbH vertreibt die niederlndischen Produkte im eigenen Namen und auf eigene Rechnung im Wesentlichen auf dem deutschen Markt sowie teilweise in Europa und der Schweiz.   Die Produkte sind in Deutschland unter der Marke Valess sowie betreffend den Bereich Kse als Eigenmarken bei allen groen Retailern erhltlich.,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,10/11/1995,FRICAMP CHEESE GMBH
34,DE5110188872,GERMANY,Unconsolidated data,2015-12-31,2015.0,Local GAAP,12.0,3.0,EUR,1.088699937,1.0,25756.0,0.0,25756.0,0.0,29621511.0,0.0,20728941.0,8892569.0,257540.0,29647267.0,59600.0,51129.0,8471.0,1372659.0,0.0,1372659.0,1372659.0,28215007.0,0.0,20416109.0,7798899.0,29647267.0,312833.0,1406503.0,,41.0,40551861.0,25752812.0,,,,2247663.0,51714.0,40302.0,11412.0,2259075.0,2055.0,2257019.0,,2257019.0,-2257019.0,,,,1346463.0,7357.0,40302.0,,,,2247663.0,2255019.0,,160.54,7.62,,5.57,,5.56,5.54,28.31,55.77,,184.0,181.0,,1.05,1.05,0.04,0.2,,55.0,989.0,3.32,33.0,1.0,8.0,723.0,VERY LARGE,DE5110188872,DE5110188872U,HRB 13594 (Essen),FRIESLANDCAMPINA CHEESE GMBH,FRIESLANDCAMPINA CHEESE GMBH,AM ALFREDUSBAD 2,AM ALFREDUSBAD 2,45133,ESSEN,ESSEN,Essen,Essen,GERMANY,DE,+49 201 87127 0,+49 201 87127 10,presse@frieslandcampina.com,Active,,,Limited liability company - GmbH,1995-11-10,1995.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:Gegenstand des Unternehmens ist der Handel mit Kse und hnlichen Produkten und die Vermittlung von Handelsgeschften mit Kse und hnlichen Produkten.Tatschlicher Gegenstand:Die FrieslandCampina Cheese GmbH hat als Gegenstand des Unternehmens den Handel mit Kse und hnlichen Produkten und ist innerhalb der Business Group Cheese  Butter & Milkpowder (CB&M) der niederlndischen FrieslandCampina-Gruppe fr die Bereiche Kse-Eigenmarken und die Marke Valess verantwortlich. Valess bietet herzhafte  vegetarische Produkte  die auf der Basis von Milch in Kombination mit Pflanzenfasern hergestellt werden. Die Gesellschaft ist organisatorisch in den Konzern der Royal FrieslandCampina N.V.  Amersfoort/Niederlande  eingebunden.   Die von der FrieslandCampina Cheese GmbH vertriebenen Produkte werden ausschlielich von der niederlndischen FrieslandCampina-Gruppe bezogen  die diese in den Niederlanden produziert. Diesbezglich hat die FrieslandCampina Cheese GmbH mit der FrieslandCampina Cheese & Butter B.V.  Amersfoort/Niederlande  einen Vertriebsvertrag mit Wirkung zum 1. Dezember 2015 geschlossen.   Die FrieslandCampina Cheese GmbH vertreibt die niederlndischen Produkte im eigenen Namen und auf eigene Rechnung im Wesentlichen auf dem deutschen Markt sowie teilweise in Europa und der Schweiz.   Die Produkte sind in Deutschland unter der Marke Valess sowie betreffend den Bereich Kse als Eigenmarken bei allen groen Retailern erhltlich.,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,10/11/1995,FRICAMP CHEESE GMBH
35,DE5110188872,GERMANY,Unconsolidated data,2016-12-31,2016.0,Local GAAP,12.0,3.0,EUR,1.05409956,1.0,18025.0,0.0,18025.0,0.0,38053284.0,0.0,29203787.0,8849497.0,232946.0,38071309.0,59600.0,51129.0,8471.0,6248585.0,0.0,6248585.0,6248585.0,31763124.0,0.0,136414.0,31626710.0,38071309.0,29067373.0,6290161.0,,,161039899.0,160310882.0,,,,2609441.0,1247.0,158423.0,-157176.0,2452265.0,2168.0,2450097.0,,2450097.0,-2450097.0,,,,1376331.0,7731.0,158423.0,,,,2609441.0,2617172.0,,41.39,6.44,,1.52,,1.63,1.62,25.53,16.47,,65.0,0.0,,1.2,1.2,0.01,0.16,,,,0.85,,,,,VERY LARGE,DE5110188872,DE5110188872U,HRB 13594 (Essen),FRIESLANDCAMPINA CHEESE GMBH,FRIESLANDCAMPINA CHEESE GMBH,AM ALFREDUSBAD 2,AM ALFREDUSBAD 2,45133,ESSEN,ESSEN,Essen,Essen,GERMANY,DE,+49 201 87127 0,+49 201 87127 10,presse@frieslandcampina.com,Active,,,Limited liability company - GmbH,1995-11-10,1995.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:Gegenstand des Unternehmens ist der Handel mit Kse und hnlichen Produkten und die Vermittlung von Handelsgeschften mit Kse und hnlichen Produkten.Tatschlicher Gegenstand:Die FrieslandCampina Cheese GmbH hat als Gegenstand des Unternehmens den Handel mit Kse und hnlichen Produkten und ist innerhalb der Business Group Cheese  Butter & Milkpowder (CB&M) der niederlndischen FrieslandCampina-Gruppe fr die Bereiche Kse-Eigenmarken und die Marke Valess verantwortlich. Valess bietet herzhafte  vegetarische Produkte  die auf der Basis von Milch in Kombination mit Pflanzenfasern hergestellt werden. Die Gesellschaft ist organisatorisch in den Konzern der Royal FrieslandCampina N.V.  Amersfoort/Niederlande  eingebunden.   Die von der FrieslandCampina Cheese GmbH vertriebenen Produkte werden ausschlielich von der niederlndischen FrieslandCampina-Gruppe bezogen  die diese in den Niederlanden produziert. Diesbezglich hat die FrieslandCampina Cheese GmbH mit der FrieslandCampina Cheese & Butter B.V.  Amersfoort/Niederlande  einen Vertriebsvertrag mit Wirkung zum 1. Dezember 2015 geschlossen.   Die FrieslandCampina Cheese GmbH vertreibt die niederlndischen Produkte im eigenen Namen und auf eigene Rechnung im Wesentlichen auf dem deutschen Markt sowie teilweise in Europa und der Schweiz.   Die Produkte sind in Deutschland unter der Marke Valess sowie betreffend den Bereich Kse als Eigenmarken bei allen groen Retailern erhltlich.,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,10/11/1995,FRICAMP CHEESE GMBH
36,DE5110188872,GERMANY,Unconsolidated data,2017-12-31,2017.0,Local GAAP,12.0,3.0,EUR,1.199299574,1.0,12956.0,0.0,12956.0,0.0,28497135.0,79183.0,26007887.0,2410065.0,1142147.0,28510091.0,59600.0,51129.0,8471.0,3017157.0,0.0,3017157.0,3017157.0,25433334.0,0.0,401067.0,25032267.0,28510091.0,25686004.0,3063802.0,,17.0,186500092.0,186476209.0,,,,2850318.0,,95327.0,-95327.0,2754991.0,1165.0,2753826.0,,2753826.0,-2753826.0,,,174753643.0,1566427.0,5069.0,95327.0,,,,2850318.0,2855386.0,,92.64,9.66,,1.48,,1.53,1.53,60.62,29.9,,50.0,1.0,,1.12,1.12,0.02,0.21,,162.0,10971.0,0.84,92.0,4.0,1511.0,1677.0,VERY LARGE,DE5110188872,DE5110188872U,HRB 13594 (Essen),FRIESLANDCAMPINA CHEESE GMBH,FRIESLANDCAMPINA CHEESE GMBH,AM ALFREDUSBAD 2,AM ALFREDUSBAD 2,45133,ESSEN,ESSEN,Essen,Essen,GERMANY,DE,+49 201 87127 0,+49 201 87127 10,presse@frieslandcampina.com,Active,,,Limited liability company - GmbH,1995-11-10,1995.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:Gegenstand des Unternehmens ist der Handel mit Kse und hnlichen Produkten und die Vermittlung von Handelsgeschften mit Kse und hnlichen Produkten.Tatschlicher Gegenstand:Die FrieslandCampina Cheese GmbH hat als Gegenstand des Unternehmens den Handel mit Kse und hnlichen Produkten und ist innerhalb der Business Group Cheese  Butter & Milkpowder (CB&M) der niederlndischen FrieslandCampina-Gruppe fr die Bereiche Kse-Eigenmarken und die Marke Valess verantwortlich. Valess bietet herzhafte  vegetarische Produkte  die auf der Basis von Milch in Kombination mit Pflanzenfasern hergestellt werden. Die Gesellschaft ist organisatorisch in den Konzern der Royal FrieslandCampina N.V.  Amersfoort/Niederlande  eingebunden.   Die von der FrieslandCampina Cheese GmbH vertriebenen Produkte werden ausschlielich von der niederlndischen FrieslandCampina-Gruppe bezogen  die diese in den Niederlanden produziert. Diesbezglich hat die FrieslandCampina Cheese GmbH mit der FrieslandCampina Cheese & Butter B.V.  Amersfoort/Niederlande  einen Vertriebsvertrag mit Wirkung zum 1. Dezember 2015 geschlossen.   Die FrieslandCampina Cheese GmbH vertreibt die niederlndischen Produkte im eigenen Namen und auf eigene Rechnung im Wesentlichen auf dem deutschen Markt sowie teilweise in Europa und der Schweiz.   Die Produkte sind in Deutschland unter der Marke Valess sowie betreffend den Bereich Kse als Eigenmarken bei allen groen Retailern erhltlich.,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,10/11/1995,FRICAMP CHEESE GMBH
37,DE7070184256,GERMANY,Unconsolidated data,2007-12-31,2007.0,Local GAAP,12.0,3.0,EUR,1.472099304,1.0,232479833.0,21068961.0,170963884.0,40446988.0,250798166.0,37663803.0,83975543.0,129158820.0,13112570.0,483277999.0,112034242.0,90002440.0,22031802.0,127252343.0,3673000.0,123579343.0,123579343.0,243991414.0,5158439.0,46204031.0,192628944.0,483277999.0,75435315.0,6806752.0,,2199.0,1090551147.0,1061563114.0,,,,-8820771.0,2102976.0,7059964.0,-4956989.0,-13777760.0,419560.0,-14197320.0,,7789012.0,-7789012.0,-21986332.0,,822826560.0,101481853.0,32023475.0,4760078.0,,10037143.0,116698633.0,-8820771.0,23202704.0,-12.3,-3.77,-2.85,0.92,-1.26,,2.13,-0.81,4.56,-1.85,28.96,28.0,15.0,,1.03,0.87,0.88,23.18,118.19,-6.0,496.0,9.31,46.0,51.0,34.0,220.0,VERY LARGE,DE7070184256,DE7070184256U,HRB 107829 (Stuttgart),FRIESLANDCAMPINA GERMANY GMBH,FRIESLANDCAMPINA GERMANY GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 300,debitoren@frieslandcampina.com,Active,,,Limited liability company - GmbH,2000-01-03,2000.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:An- und Verkauf und Verarbeitung von Milch und Milcherzeugnissen sowie aller Produkte der Ernhrungswirtschaft. Laut Handelsregister vom 20.12.2002 erweitert um: Die Gesellschaft kann insbesondere andere Unternehmen gleicher oder verwandter Art im In- und Ausland grnden  erwerben  pachten und sich an ihnen beteiligen und solche Unternehmen leiten oder sich auf die Verwaltung der Beteiligung beschrnken. Sie kann ihren Betrieb ganz oder teilweis in verbundene Unternehmen ausgliedern  Unternehmensvertrge abschlieen und Niederlassungen errichten.,10501,1050 VL,Manufacture of dairy products (Very Large Companies),1394.0,,03/01/2000,FRICAMP GERMANY GMBH
38,DE7070184256,GERMANY,Unconsolidated data,2008-12-31,2008.0,Local GAAP,12.0,3.0,EUR,1.391699314,1.0,291569326.0,20677018.0,135973902.0,134918407.0,186793631.0,33609420.0,63796537.0,89387675.0,5927019.0,478362957.0,105484091.0,90002440.0,15481651.0,133528496.0,2263000.0,131265496.0,131265496.0,239350370.0,81550.0,41427348.0,197841473.0,478362957.0,55978609.0,-52556739.0,,2142.0,1069408634.0,1049058115.0,,,,5510503.0,10755752.0,8979649.0,1776103.0,7286606.0,363123.0,6923483.0,,10232141.0,-10232141.0,-3308658.0,,786525352.0,101580881.0,29056075.0,8979649.0,,25747417.0,136671071.0,5510503.0,34566578.0,6.91,6.81,1.52,2.41,0.68,,3.23,0.52,4.47,0.61,31.82,21.0,14.0,,0.78,0.64,0.79,22.05,126.66,3.0,499.0,9.5,47.0,49.0,26.0,223.0,VERY LARGE,DE7070184256,DE7070184256U,HRB 107829 (Stuttgart),FRIESLANDCAMPINA GERMANY GMBH,FRIESLANDCAMPINA GERMANY GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 300,debitoren@frieslandcampina.com,Active,,,Limited liability company - GmbH,2000-01-03,2000.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:An- und Verkauf und Verarbeitung von Milch und Milcherzeugnissen sowie aller Produkte der Ernhrungswirtschaft. Laut Handelsregister vom 20.12.2002 erweitert um: Die Gesellschaft kann insbesondere andere Unternehmen gleicher oder verwandter Art im In- und Ausland grnden  erwerben  pachten und sich an ihnen beteiligen und solche Unternehmen leiten oder sich auf die Verwaltung der Beteiligung beschrnken. Sie kann ihren Betrieb ganz oder teilweis in verbundene Unternehmen ausgliedern  Unternehmensvertrge abschlieen und Niederlassungen errichten.,10501,1050 VL,Manufacture of dairy products (Very Large Companies),1394.0,,03/01/2000,FRICAMP GERMANY GMBH
39,DE7070184256,GERMANY,Unconsolidated data,2009-12-31,2009.0,Local GAAP,12.0,3.0,EUR,1.440600395,1.0,255103769.0,17959395.0,105615360.0,131529013.0,168953347.0,25016033.0,63013581.0,80923733.0,1269730.0,424057115.0,79466440.0,90002440.0,-10536000.0,200190592.0,40257000.0,159933592.0,159933592.0,144400083.0,0.0,39268249.0,105131834.0,424057115.0,48761365.0,24553264.0,,1960.0,887284736.0,875418082.0,,,,22122212.0,12144319.0,11483487.0,660832.0,22783044.0,-29362.0,22812406.0,,47158776.0,-47158776.0,-24346370.0,,607885917.0,98070215.0,25439685.0,5482172.0,,1093315.0,104616340.0,22122212.0,47561897.0,28.67,10.11,5.37,0.12,2.57,,5.36,2.49,3.17,4.04,35.47,26.0,16.0,,1.17,1.0,0.4,18.74,251.92,12.0,453.0,11.05,50.0,41.0,25.0,216.0,VERY LARGE,DE7070184256,DE7070184256U,HRB 107829 (Stuttgart),FRIESLANDCAMPINA GERMANY GMBH,FRIESLANDCAMPINA GERMANY GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 300,debitoren@frieslandcampina.com,Active,,,Limited liability company - GmbH,2000-01-03,2000.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:An- und Verkauf und Verarbeitung von Milch und Milcherzeugnissen sowie aller Produkte der Ernhrungswirtschaft. Laut Handelsregister vom 20.12.2002 erweitert um: Die Gesellschaft kann insbesondere andere Unternehmen gleicher oder verwandter Art im In- und Ausland grnden  erwerben  pachten und sich an ihnen beteiligen und solche Unternehmen leiten oder sich auf die Verwaltung der Beteiligung beschrnken. Sie kann ihren Betrieb ganz oder teilweis in verbundene Unternehmen ausgliedern  Unternehmensvertrge abschlieen und Niederlassungen errichten.,10501,1050 VL,Manufacture of dairy products (Very Large Companies),1394.0,,03/01/2000,FRICAMP GERMANY GMBH
40,DE7070184256,GERMANY,Unconsolidated data,2010-12-31,2010.0,Local GAAP,12.0,3.0,EUR,1.336898446,1.0,375676615.0,15453699.0,93854478.0,266368437.0,224165170.0,23917533.0,68507967.0,131739670.0,4281326.0,599841784.0,166765062.0,90002440.0,76762622.0,375193137.0,232885337.0,142307800.0,142307800.0,57883586.0,0.0,41296586.0,16587000.0,599841784.0,51128914.0,166281584.0,,1809.0,892575653.0,864751198.0,,,,9201655.0,15819833.0,19380078.0,-3560245.0,5641410.0,11808041.0,-6166632.0,23194322.0,1750425.0,21443897.0,15277265.0,,644206855.0,89990125.0,23240121.0,7601543.0,,38517387.0,147917097.0,9201655.0,32441776.0,3.38,2.44,0.94,4.32,0.63,,3.64,1.03,1.65,1.21,37.32,28.0,17.0,,3.87,3.46,0.44,27.8,224.98,3.0,493.0,10.08,50.0,92.0,28.0,332.0,VERY LARGE,DE7070184256,DE7070184256U,HRB 107829 (Stuttgart),FRIESLANDCAMPINA GERMANY GMBH,FRIESLANDCAMPINA GERMANY GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 489 0,+49 7131 489 300,debitoren@frieslandcampina.com,Active,,,Limited liability company - GmbH,2000-01-03,2000.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,VERY LARGE,,Eingetragener Gegenstand:An- und Verkauf und Verarbeitung von Milch und Milcherzeugnissen sowie aller Produkte der Ernhrungswirtschaft. Laut Handelsregister vom 20.12.2002 erweitert um: Die Gesellschaft kann insbesondere andere Unternehmen gleicher oder verwandter Art im In- und Ausland grnden  erwerben  pachten und sich an ihnen beteiligen und solche Unternehmen leiten oder sich auf die Verwaltung der Beteiligung beschrnken. Sie kann ihren Betrieb ganz oder teilweis in verbundene Unternehmen ausgliedern  Unternehmensvertrge abschlieen und Niederlassungen errichten.,10501,1050 VL,Manufacture of dairy products (Very Large Companies),1394.0,,03/01/2000,FRICAMP GERMANY GMBH
